,Nameplayerid,Seasonplayerid,playeridplayerid,weightwRCplayerid,weightHRplayerid,weightPAplayerid,weightABplayerid,weightRplayerid,weightHplayerid,weight2Bplayerid,RBIsPredicted,linearSvrRBI,svrRBI,BayesRidgeRBI,HuberRegressorRBI,RidgeRBI,ARDRegressionRBI,Nameplayerid,Seasonplayerid,playeridplayerid,weightBABIP,weightOBPplayerid,weightwOBAplayerid,weightOPSplayerid,weightwRC+playerid,weightwRAAplayerid,weight1B,AVGPredicted,linearSvrAVG,svrAVG,BayesRidgeAVG,HuberRegressorAVG,RidgeAVG,ARDRegressionAVG,Nameplayerid,Seasonplayerid,playeridplayerid,weightRBIplayerid,weightISOplayerid,weightwRCplayerid,weightSLGplayerid,weightRplayerid,weightHRFB,weightOPSplayerid,HRsPredicted,linearSvrHR,SvrHR,BayesRidgeHR,HuberRegressorHR,RidgeHR,ARDRegressionHR,Nameplayerid,Seasonplayerid,playeridplayerid,weightwOBAplayerid,weightwRC+playerid,weightSLGplayerid,weightwRAAplayerid,weightOBPplayerid,weightISOplayerid,weightHRplayerid,opsPredicted,linearSvrOPS,svrOPS,BayesRidgeOPS,HuberRegressorOPS,RidgeOPS,ARDRegressionOPS,Name,Season,playerid,weightWRC,weightPAplayerid,weightHplayerid,weightABplayerid,weightRBIplayerid,weightG,weight2Bplayerid,runsPredicted,linearSVRRuns,svrRuns,BayesRidgeRuns,HuberRegressorRuns,RidgeRuns,ARDRegressionRuns,runs,hr,rbi,avg,ops
121,Russell Martin,2018,4616,-0.132347255,0.160945556,-0.143948209,-0.299057328,0.025565459,-0.565050707,-0.72254607,47.33824017,47.31879602,49.65111897,47.35556726,47.17275468,47.52246711,47.38932122,Russell Martin,2018,4616,-0.882899334,0.374601408,0.064607654,-0.133543735,0.08223211,-0.124026179,-0.575129443,0.237796852,0.238943671,0.257,0.238369361,0.238039279,0.238869172,0.238909627,Russell Martin,2018,4616,-0.072180261,0.111181085,-0.132347255,-0.374304915,0.025565459,1.122512855,-0.133543735,16.93902353,16.65389625,17.35027083,16.95666877,16.76925298,16.98190698,17.01593371,Russell Martin,2018,4616,0.064607654,0.08223211,-0.374304915,-0.124026179,0.374601408,0.111181085,0.160945556,0.737227589,0.736803491,0.790206228,0.737227975,0.7372,0.738256326,0.736987064,Russell Martin,2018,4616,-0.132347255,-0.143948209,-0.565050707,-0.299057328,-0.072180261,-0.393243678,-0.72254607,52.63782445,51.86595248,47.61556958,52.71989415,52.48189374,52.84884414,52.54339837,37,10,25,0.194,0.663
122,Ben Revere,2018,4712,-0.937024509,-1.306430135,-0.600422101,-0.489905569,-0.455904456,-0.423049282,-0.892376824,22.35262607,23.31057078,25.91013946,22.44614303,22.17970976,23.20713671,22.45482811,Ben Revere,2018,4712,-0.565189148,-0.819383536,-1.26436743,-1.241645989,-1.249588579,-1.101889465,0.061555941,0.239223878,0.241931806,0.257,0.238972526,0.23931422,0.238755621,0.237341671,Ben Revere,2018,4712,-1.120256372,-1.614143113,-0.937024509,-1.292923892,-0.455904456,-1.649031327,-1.241645989,-0.284164323,-0.217242252,1.351161124,-0.27341028,-0.272535214,-0.256849761,-0.266059066,Ben Revere,2018,4712,-1.26436743,-1.249588579,-1.292923892,-1.101889465,-0.819383536,-1.614143113,-1.306430135,0.631110082,0.630494744,0.694176899,0.631109888,0.6311,0.630597446,0.629920348,Ben Revere,2018,4712,-0.937024509,-0.600422101,-0.423049282,-0.489905569,-1.120256372,-0.292857109,-0.892376824,36.78701784,36.23741831,37.79440435,36.76645195,36.52617574,36.74097437,36.80967139,#N/A,#N/A,#N/A,#N/A,#N/A
123,Chase Headley,2018,4720,0.448017314,-0.198411756,0.803809812,0.732257207,0.653924501,0.646694791,0.551184584,59.42080246,56.77265228,58.45551311,59.21834011,59.36055459,57.66659633,59.3071061,Chase Headley,2018,4720,0.694600808,0.462311202,-0.032634425,-0.128321764,-0.022067101,-0.194747863,0.870318455,0.277870569,0.283974219,0.257,0.277884674,0.277939797,0.277894341,0.276335821,Chase Headley,2018,4720,0.20525165,-0.606384942,0.448017314,-0.411682213,0.653924501,-0.342289717,-0.128321764,13.67230983,13.39802516,12.59995196,13.68125283,13.49477069,13.69432426,13.71031944,Chase Headley,2018,4720,-0.032634425,-0.022067101,-0.411682213,-0.194747863,0.462311202,-0.606384942,-0.198411756,0.737707725,0.737155242,0.778921615,0.737707729,0.7377,0.737715818,0.737478024,Chase Headley,2018,4720,0.448017314,0.803809812,0.646694791,0.732257207,0.20525165,0.894473694,0.551184584,68.37390163,68.76178638,67.53842241,68.59446006,68.29123948,69.03030893,68.6059782,#N/A,#N/A,#N/A,#N/A,#N/A
124,Jacoby Ellsbury,2018,4727,-0.029092209,-0.687536987,0.204810979,0.136223469,0.486634107,0.111822754,-0.043223055,41.65530243,40.53289382,43.29889267,41.53284829,41.73404483,40.63642133,41.63260985,Jacoby Ellsbury,2018,4727,-0.029225877,0.3859188,-0.14068118,-0.237983155,-0.154446868,-0.355911701,0.347203978,0.261574764,0.26576547,0.257,0.261618667,0.261523204,0.261654671,0.259412824,Jacoby Ellsbury,2018,4727,-0.357318615,-0.708391878,-0.029092209,-0.519501342,0.486634107,-0.860291481,-0.237983155,8.495786056,8.415536978,7.787527596,8.520890462,8.386076573,8.55773695,8.592085193,Jacoby Ellsbury,2018,4727,-0.14068118,-0.154446868,-0.519501342,-0.355911701,0.3859188,-0.708391878,-0.687536987,0.727494353,0.726916777,0.769180304,0.727494336,0.7275,0.72744343,0.727178729,Jacoby Ellsbury,2018,4727,-0.029092209,0.204810979,0.111822754,0.136223469,-0.357318615,0.094842745,-0.043223055,56.65159254,56.82018459,54.56508133,56.84505346,56.50951699,57.22034838,56.75461326,#N/A,#N/A,#N/A,#N/A,#N/A
125,Curtis Granderson,2018,4747,0.697253631,1.268963934,0.802496218,0.626556642,1.045628839,0.092889231,0.402582674,72.46857971,73.56513303,75.8206937,72.57983008,72.39914475,73.49269871,72.57974713,Curtis Granderson,2018,4747,-1.617776808,0.13410681,0.345529216,0.384475793,0.447279347,0.285343569,-0.47876625,0.23722464,0.234353036,0.257,0.237144779,0.236949664,0.237079765,0.235619638,Curtis Granderson,2018,4747,0.3979127,1.189288867,0.697253631,0.460933936,1.045628839,0.57164693,0.384475793,25.28159922,24.73880762,26.75643817,25.26928333,24.97951854,25.24961179,25.35627327,Curtis Granderson,2018,4747,0.345529216,0.447279347,0.460933936,0.285343569,0.13410681,1.189288867,1.268963934,0.786774918,0.786616243,0.813554664,0.786774908,0.7868,0.786819456,0.787171274,Curtis Granderson,2018,4747,0.697253631,0.802496218,0.092889231,0.626556642,0.3979127,1.001783474,0.402582674,76.90546884,73.42799586,68.75369309,76.68779537,76.73895905,76.18522728,76.78742886,60,13,38,0.242,0.782
126,Jeff Francoeur,2018,4792,-0.491716433,-0.268779267,-0.453649789,-0.392156782,-0.525702341,-0.366010695,-0.357103803,44.79581928,43.47921541,42.2523967,44.76291469,44.60201648,44.49180629,44.76149496,Jeff Francoeur,2018,4792,0.214531044,-0.584998612,-0.382617751,-0.335167306,-0.357427655,-0.34411013,-0.299649303,0.254035056,0.256325259,0.257,0.253986295,0.254603969,0.253944014,0.254849101,Jeff Francoeur,2018,4792,-0.306868473,-0.165445064,-0.491716433,-0.159891472,-0.525702341,-0.071100261,-0.335167306,11.60343251,11.48014968,11.61162708,11.5997417,11.55592788,11.5947489,11.56851708,Jeff Francoeur,2018,4792,-0.382617751,-0.357427655,-0.159891472,-0.34411013,-0.584998612,-0.165445064,-0.268779267,0.718199733,0.717843259,0.775316345,0.718199712,0.718198861,0.718137298,0.717936325,Jeff Francoeur,2018,4792,-0.491716433,-0.453649789,-0.366010695,-0.392156782,-0.306868473,0.042366903,-0.357103803,42.70905511,42.58630011,42.42149094,42.67549997,42.67328814,42.63008199,42.84878314,#N/A,#N/A,#N/A,#N/A,#N/A
127,Brian McCann,2018,4810,-0.096742066,0.490356425,-0.076298122,-0.153719052,-0.129484174,-0.340215117,-0.902991246,56.4927458,54.26384038,55.60705072,56.37688747,56.09677207,55.46244214,56.43521173,Brian McCann,2018,4810,-1.537658587,0.009615489,0.045699472,0.056536011,0.106301159,-0.138306519,-0.32045529,0.236747037,0.234750393,0.257,0.236728262,0.236415449,0.236713333,0.234642156,Brian McCann,2018,4810,0.432591689,0.40840819,-0.096742066,0.074222661,-0.129484174,0.285259248,0.056536011,17.60888228,17.30486301,18.4881436,17.62438023,17.4338265,17.64641796,17.65840166,Brian McCann,2018,4810,0.045699472,0.106301159,0.074222661,-0.138306519,0.009615489,0.40840819,0.490356425,0.755495343,0.755234444,0.79841763,0.755495319,0.7555,0.755462424,0.755548366,Brian McCann,2018,4810,-0.096742066,-0.076298122,-0.340215117,-0.153719052,0.432591689,-0.320549955,-0.902991246,51.69891578,51.89900584,50.03196282,51.82331191,51.46608357,52.06801807,51.62304327,22,7,23,0.212,0.64
128,Jarrod Dyson,2018,4866,-0.698469748,-1.096805037,-0.620782807,-0.647722384,-0.18252747,-0.583984231,-0.881762402,24.92684123,24.66224251,27.33000569,24.87717279,24.96100344,24.5438776,24.95836664,Jarrod Dyson,2018,4866,-0.192225016,0.043567667,-0.540454173,-0.606654311,-0.459321483,-0.62587813,-0.275715236,0.249370464,0.2527813,0.257,0.24916921,0.249399116,0.248997038,0.246291448,Jarrod Dyson,2018,4866,-0.981540416,-1.061898671,-0.698469748,-0.857334612,-0.18252747,-1.314129884,-0.606654311,2.169695597,2.298502589,3.160209079,2.198119657,2.170200243,2.240042154,2.263270437,Jarrod Dyson,2018,4866,-0.540454173,-0.459321483,-0.857334612,-0.62587813,0.043567667,-1.061898671,-1.096805037,0.691882209,0.691245999,0.746007494,0.691882087,0.6919,0.691585652,0.691244712,Jarrod Dyson,2018,4866,-0.698469748,-0.620782807,-0.583984231,-0.647722384,-0.981540416,-0.42439813,-0.881762402,39.54443663,39.62224246,37.41090816,39.65471162,39.45229928,39.87351342,39.6459907,29,2,12,0.189,0.539
129,Carlos Gomez,2018,4881,-0.075378954,0.081088375,-0.084836482,-0.131698101,-0.19476823,-0.255014262,0.23275192,53.64188881,52.8156195,52.59342792,53.63797916,53.57900426,53.60766687,53.61917096,Carlos Gomez,2018,4881,0.666973835,-0.032824734,0.094320511,0.085779049,-0.106308771,-0.102945677,-0.434026196,0.26309017,0.267331777,0.257,0.263341546,0.263865482,0.263552479,0.264595721,Carlos Gomez,2018,4881,-0.025941609,0.357404722,-0.075378954,0.133163785,-0.19476823,0.466794609,0.085779049,16.67383312,16.45851124,17.01325631,16.66804547,16.56940807,16.65927494,16.66560303,Carlos Gomez,2018,4881,0.094320511,-0.106308771,0.133163785,-0.102945677,-0.032824734,0.357404722,0.081088375,0.758109346,0.757827558,0.795521792,0.758109496,0.7581,0.758448829,0.758183932,Carlos Gomez,2018,4881,-0.075378954,-0.084836482,-0.255014262,-0.131698101,-0.025941609,-0.348242802,0.23275192,53.03060393,52.32777912,50.53456149,53.04287136,52.92098744,53.0523607,52.96990791,42,9,32,0.208,0.634
130,Mike Moustakas,2018,4892,1.039063438,1.867892788,0.989683354,1.08385839,0.792653121,1.082165829,0.625485539,97.05353263,92.4832629,90.72527296,96.84208984,96.66660456,95.12217354,96.88170884,Mike Moustakas,2018,4892,-0.822119994,-0.049800823,0.66966948,0.831476514,0.627797212,0.703553528,0.791162975,0.264671728,0.263315036,0.257,0.264613824,0.264534215,0.264560333,0.265341408,Mike Moustakas,2018,4892,1.207089109,1.14180288,1.039063438,1.173977775,0.792653121,0.49496389,0.831476514,26.86969414,26.33062799,28.44773113,26.84518262,26.61498563,26.80911609,26.80079274,Mike Moustakas,2018,4892,0.66966948,0.627797212,1.173977775,0.703553528,-0.049800823,1.14180288,1.867892788,0.829911184,0.829828696,0.819891918,0.829911097,0.8299,0.829651796,0.830774772,Mike Moustakas,2018,4892,1.039063438,0.989683354,1.082165829,1.08385839,1.207089109,0.960244204,0.625485539,80.72916105,78.62173433,80.57492769,80.45989644,80.20153459,79.92614234,80.50966659,66,28,95,0.251,0.774
131,Ender Inciarte,2018,4922,0.903763723,-0.637626249,1.367341609,1.472895189,1.37204912,1.782706195,0.52995574,57.64831671,57.40012129,60.24138615,57.67581939,57.54579518,57.91992323,57.72424951,Ender Inciarte,2018,4922,0.910091195,0.65470688,0.064607654,-0.002994459,-0.098285754,-0.062824722,2.52225891,0.299612532,0.307963884,0.257,0.299692103,0.299351916,0.299750982,0.298291523,Ender Inciarte,2018,4922,-0.207042996,-1.12697206,0.903763723,-0.338365205,1.37204912,-1.145114203,-0.002994459,9.932984553,9.782007869,7.390380395,9.927130325,9.806517579,9.919426553,9.937089277,Ender Inciarte,2018,4922,0.064607654,-0.098285754,-0.338365205,-0.062824722,0.65470688,-1.12697206,-0.637626249,0.749605828,0.748914202,0.777551683,0.749605738,0.7496,0.749295567,0.749476763,Ender Inciarte,2018,4922,0.903763723,1.367341609,1.782706195,1.472895189,-0.207042996,0.946397781,0.52995574,85.0488997,83.52452865,79.6608521,85.04858991,84.24170607,85.03989732,84.87189027,83,10,61,0.265,0.705
132,Jason Heyward,2018,4940,-0.000608058,-0.447965445,0.493144848,0.494430937,0.27038067,0.30825806,-0.075066321,46.83871897,48.03719613,49.09613344,46.97842007,46.56781765,48.09568813,46.95434939,Jason Heyward,2018,4940,-0.523748689,-0.075264957,-0.454016769,-0.542946264,-0.531528629,-0.688439619,0.594995046,0.252358012,0.255267307,0.257,0.252632035,0.252273242,0.252865045,0.251614441,Jason Heyward,2018,4940,0.128187231,-0.780500228,-0.000608058,-0.70782542,0.27038067,-0.70379548,-0.542946264,11.22359424,10.94902388,10.01222337,11.23911597,11.04985518,11.26174654,11.27211662,Jason Heyward,2018,4940,-0.454016769,-0.531528629,-0.70782542,-0.688439619,-0.075264957,-0.780500228,-0.447965445,0.698141179,0.697682187,0.753141123,0.698141282,0.6981,0.698373274,0.697532442,Jason Heyward,2018,4940,-0.000608058,0.493144848,0.30825806,0.494430937,0.128187231,0.472157781,-0.075066321,59.10760039,59.05258488,57.45475478,59.24014036,58.85836235,59.50764522,59.16824444,67,8,57,0.27,0.731
133,Giancarlo Stanton,2018,4949,1.79033291,3.16557197,0.892477403,0.766756697,1.645426105,0.736629027,0.561799006,109.5119429,106.7918595,88.71603391,109.4206888,109.5505167,108.6776173,109.4745664,Giancarlo Stanton,2018,4949,-0.355224155,0.906518871,1.782551054,2.025219094,1.819215117,2.210469411,-0.141495074,0.275906679,0.274698428,0.257,0.275339737,0.276049611,0.274853667,0.27572814,Giancarlo Stanton,2018,4949,2.131862148,2.701805493,1.79033291,2.326923659,1.645426105,2.807974788,2.025219094,41.07234563,40.26964316,33.61992119,41.07030899,40.65507538,41.06681294,41.08327682,Giancarlo Stanton,2018,4949,1.782551054,1.819215117,2.326923659,2.210469411,0.906518871,2.701805493,3.16557197,0.943803044,0.943712712,0.885685602,0.943802767,0.9439,0.943143862,0.945867558,Giancarlo Stanton,2018,4949,1.79033291,0.892477403,0.736629027,0.766756697,2.131862148,0.641776467,0.561799006,90.51662432,88.2714168,84.77411453,90.22714338,90.16833052,89.61962729,90.21753826,102,38,100,0.266,0.852
134,Ryan Hanigan,2018,4952,-1.282394835,-1.24653725,-1.649326855,-1.699589806,-1.100584511,-1.509360187,-1.391254664,13.89750949,12.94471581,20.07188376,13.80761974,14.02082792,13.13945261,13.87663365,Ryan Hanigan,2018,4952,0.108908986,0.312355747,-0.583672875,-0.898040295,-0.615770299,-0.403512835,-1.239347168,0.23403935,0.240011484,0.257,0.234688175,0.23509006,0.235259152,0.23693858,Ryan Hanigan,2018,4952,-1.416954389,-1.498066256,-1.282394835,-1.380616784,-1.100584511,-0.994878042,-0.898040295,-2.45229488,-2.133207354,2.096837957,-2.417084139,-2.343596957,-2.365285491,-2.365585699,Ryan Hanigan,2018,4952,-0.583672875,-0.615770299,-1.380616784,-0.403512835,0.312355747,-1.498066256,-1.24653725,0.665034482,0.664164487,0.736384062,0.665034914,0.665,0.666157476,0.664004956,Ryan Hanigan,2018,4952,-1.282394835,-1.649326855,-1.509360187,-1.699589806,-1.416954389,-2.283280465,-1.391254664,21.02177807,21.31290363,27.17715553,21.13814611,20.87875452,21.35903269,20.82678709,#N/A,#N/A,#N/A,#N/A,#N/A
135,Asdrubal Cabrera,2018,4962,0.633164292,0.230820588,0.639610571,0.650779688,0.437671065,0.729528956,1.050062423,67.36941604,66.23504999,67.12121092,67.372133,67.38360984,67.38219739,67.34108237,Asdrubal Cabrera,2018,4962,0.208366088,0.479287291,0.421161945,0.4011861,0.531521017,0.328184589,0.687916697,0.275009386,0.278044728,0.257,0.274908286,0.274952832,0.27482146,0.273700785,Asdrubal Cabrera,2018,4962,0.270756407,0.032037773,0.633164292,0.309987156,0.437671065,-0.276561396,0.4011861,16.44752195,16.23737327,15.31740858,16.43172894,16.33329263,16.40857621,16.40887288,Asdrubal Cabrera,2018,4962,0.421161945,0.531521017,0.309987156,0.328184589,0.479287291,0.032037773,0.230820588,0.788480806,0.788013876,0.805885239,0.788480739,0.7885,0.788319898,0.788832758,Asdrubal Cabrera,2018,4962,0.633164292,0.639610571,0.729528956,0.650779688,0.270756407,0.610622015,1.050062423,70.86015432,69.89838872,68.79190521,70.8169099,70.66783734,70.72510292,70.89195526,68,23,75,0.262,0.774
136,Luis Valbuena,2018,4969,-0.331736309,0.51032072,-0.391560666,-0.486969442,-0.496706991,-0.778052846,-0.552715316,54.29879123,52.72214292,52.83013941,54.23775767,54.0204978,53.75014052,54.24633076,Luis Valbuena,2018,4969,-1.603963321,-0.3242476,-0.000220399,0.060713588,0.138393223,-0.220588479,-1.063828495,0.227953155,0.224155176,0.257,0.227830595,0.227791916,0.227727636,0.225888021,Luis Valbuena,2018,4969,0.147453336,0.979998775,-0.331736309,0.239545325,-0.496706991,0.759442132,0.060713588,19.9922908,19.67719234,19.33254976,19.98978997,19.84082601,19.98492485,20.01799872,Luis Valbuena,2018,4969,-0.000220399,0.138393223,0.239545325,-0.220588479,-0.3242476,0.979998775,0.51032072,0.755174967,0.755059234,0.802801034,0.755174947,0.7552,0.755190135,0.755300373,Luis Valbuena,2018,4969,-0.331736309,-0.391560666,-0.778052846,-0.486969442,0.147453336,-0.330934773,-0.552715316,45.68001223,45.21412772,43.21468342,45.69875701,45.68160934,45.72314407,45.67862739,23,9,33,0.199,0.588
137,Stephen Vogt,2018,5000,-0.524004325,-0.128536724,-0.391560666,-0.342365198,-0.733361695,-0.456182948,-0.106909587,48.43269308,47.25268259,45.53944799,48.42923068,48.16678548,48.37609335,48.38834448,Stephen Vogt,2018,5000,-1.137067483,-0.830700929,-0.491833133,-0.35077773,-0.451298467,-0.5490363,-0.561363273,0.234664137,0.232691059,0.257,0.234389905,0.234657904,0.234151663,0.233001856,Stephen Vogt,2018,5000,-0.187776891,0.237810384,-0.524004325,-0.059473059,-0.733361695,-0.292210996,-0.35077773,13.77469797,13.58369166,12.64518776,13.75781304,13.70738207,13.73265583,13.72959937,Stephen Vogt,2018,5000,-0.491833133,-0.451298467,-0.059473059,-0.5490363,-0.830700929,0.237810384,-0.128536724,0.716479011,0.716278485,0.77791862,0.716478821,0.7165,0.716004308,0.716259515,Stephen Vogt,2018,5000,-0.524004325,-0.391560666,-0.456182948,-0.342365198,-0.187776891,-0.202855357,-0.106909587,42.63392462,42.26267433,42.52402585,42.60148802,42.58037732,42.54914716,42.67970144,#N/A,#N/A,#N/A,#N/A,#N/A
138,Melvin Upton Jr.,2018,5015,-0.342174642,-0.119047054,-0.270403435,-0.251222697,-0.28088713,-0.309210125,-0.484476868,46.32010197,45.75366493,45.69432324,46.33789925,46.09513531,46.47505952,46.33799959,Melvin Upton Jr.,2018,5015,0.363716697,-0.287917051,-0.180030086,-0.156575897,-0.080633596,-0.30126911,-0.279000048,0.259907075,0.262375553,0.257,0.259769131,0.26028844,0.259649835,0.25920906,Melvin Upton Jr.,2018,5015,-0.318428136,0.029775106,-0.342174642,-0.073636169,-0.28088713,0.11669494,-0.156575897,12.99733741,12.86265179,13.22458927,12.99746832,12.92765594,12.99777203,12.9967887,Melvin Upton Jr.,2018,5015,-0.180030086,-0.080633596,-0.073636169,-0.30126911,-0.287917051,0.029775106,-0.119047054,0.734692093,0.734359736,0.785137566,0.734692059,0.734698861,0.734624617,0.73456821,Melvin Upton Jr.,2018,5015,-0.342174642,-0.270403435,-0.309210125,-0.251222697,-0.318428136,-0.040711638,-0.484476868,48.20587704,47.30982455,45.445129,48.14468728,48.02485598,48.02236154,48.19831902,#N/A,#N/A,#N/A,#N/A,#N/A
139,Josh Donaldson,2018,5038,1.79033291,2.047571444,0.831395285,0.576642487,1.339407092,0.663261624,0.551184584,91.18304703,91.09714298,89.49609752,91.29575645,91.35499918,92.16975795,91.27735431,Josh Donaldson,2018,5038,-0.200513108,1.792104859,2.044564435,2.04924016,2.116066717,2.347832682,0.095971367,0.280435501,0.281718119,0.257,0.280311388,0.280518533,0.280212295,0.280683165,Josh Donaldson,2018,5038,1.388190496,2.019414271,1.79033291,1.910023028,1.339407092,1.693723259,2.04924016,33.1831407,32.72734345,35.62820781,33.16877406,32.92468716,33.14675146,33.18644093,Josh Donaldson,2018,5038,2.044564435,2.116066717,1.910023028,2.347832682,1.792104859,2.019414271,2.047571444,0.946091936,0.945642769,0.895849543,0.946091908,0.9462,0.946087684,0.948046118,Josh Donaldson,2018,5038,1.79033291,0.831395285,0.663261624,0.576642487,1.388190496,0.351001577,0.551184584,91.17830555,89.4178542,83.46816222,91.08358973,90.91896008,90.8375321,90.96197106,30,8,23,0.246,0.801
140,Anthony Gose,2018,5097,-0.036213246,-0.947072823,0.544375011,0.583248772,0.735529571,0.383992153,0.307052875,34.3021767,39.93224858,44.2620316,34.75628501,34.32347542,38.38222596,34.66155309,Anthony Gose,2018,5097,1.379749731,-0.140339966,-0.502637809,-0.647385685,-0.455309975,-0.532715911,0.584670418,0.27497342,0.2824651,0.257,0.275264135,0.27572318,0.27551586,0.276913314,Anthony Gose,2018,5097,-1.031632289,-0.917681969,-0.036213246,-0.819957314,0.735529571,-1.010527642,-0.647385685,7.23004599,7.124917671,6.90421942,7.226330024,7.133434623,7.221022201,7.287647854,Anthony Gose,2018,5097,-0.502637809,-0.455309975,-0.819957314,-0.532715911,-0.140339966,-0.917681969,-0.947072823,0.68802247,0.687421351,0.74779244,0.688022682,0.688,0.688572116,0.68733237,Anthony Gose,2018,5097,-0.036213246,0.544375011,0.383992153,0.583248772,-1.031632289,0.693700555,0.307052875,65.64959144,62.03680221,60.75487785,65.41249808,65.19785923,64.89507283,65.48718892,#N/A,#N/A,#N/A,#N/A,#N/A
141,Jefry Marte,2018,5107,-0.677106635,0.051141932,-1.104185374,-1.08300318,-0.692559159,-0.988688293,-0.754389337,41.20562631,40.08201953,39.47413214,41.17789717,41.19370233,40.95221414,41.18941822,Jefry Marte,2018,5107,-0.968542949,-0.451568269,0.334724541,0.417896407,0.507451969,0.011297043,-1.136100889,0.238167106,0.234252061,0.257,0.238186404,0.238344574,0.23820516,0.238116619,Jefry Marte,2018,5107,-0.33805251,1.122456737,-0.677106635,0.818893444,-0.692559159,0.992621174,0.417896407,16.58247549,16.52613931,14.87403876,16.58804128,16.56228247,16.59654321,16.5796484,Jefry Marte,2018,5107,0.334724541,0.507451969,0.818893444,0.011297043,-0.451568269,1.122456737,0.051141932,0.790965046,0.79087065,0.811122346,0.790965048,0.791,0.790995841,0.791514378,Jefry Marte,2018,5107,-0.677106635,-1.104185374,-0.988688293,-1.08300318,-0.33805251,-1.10633448,-0.754389337,34.03404389,33.66850899,31.96798753,33.93918995,33.95840894,33.75892467,33.93752109,28,7,22,0.216,0.644
