,Name,Season,playerid,weightwRC,weightHR,weightPA,weightAB,weightR,weightH,weight2B,RBIsPredicted,linearSvrRBI,svrRBI,BayesRidgeRBI,HuberRegressorRBI,RidgeRBI,ARDRegressionRBI
110,Stephen Vogt,2019,5000,-0.29206379151138007,-0.12486787637023355,-0.13798741097432984,-0.08842250066649782,-0.3963309405363507,-0.16603906557517173,0.08727291016685956,51.701088958790855,50.50681408038366,49.83334513291721,51.70115986974735,51.51182348536375,51.68553385019239,51.67535402911765
14,Jayson Werth,2019,1327,-0.06999966942539995,0.025800326053667,-0.01907444908947664,-0.070617136304916,0.091084986799433,-0.1875890769102597,-0.13007217981112576,51.58404311836982,50.47638234504868,51.8185683980518,51.532431481306034,51.61536351587106,51.14569728568892,51.56267594811798
73,Eric Thames,2019,3711,-0.20831162641115047,0.5452278848357802,-0.61050049632208,-0.6733709732925591,-0.08783785294103863,-0.7891431565929339,-0.6514771463078471,48.51611203053197,50.321574487934484,52.846474783715195,48.73211292828459,48.56130375813513,50.44166725302638,48.68662698072605
189,Mark Reynolds,2019,7619,-0.15543921639067904,0.31420330778579936,-0.5900210417752443,-0.6340507936607327,-0.38434920873697376,-0.530543020571878,-0.7549748082021257,51.32009281306347,50.16116995727466,50.970124464479106,51.345677460544394,51.227471266600475,51.527047906777796,51.34353640007411
459,Amed Rosario,2019,15518,-0.028545432341547453,-0.6098950004141241,0.9228160844264993,1.1101330235925524,0.822005211419091,0.8726021619127396,0.5076966669080749,47.03677348392432,50.01087256567189,51.6350499802511,47.262010149778206,46.67740434375184,49.085258441643944,47.22008265246518
435,Manuel Margot,2019,14712,-0.20478679907645234,-0.559672266272824,0.46037678820762573,0.5611342891104465,-0.19750643659158998,0.3530074441667293,0.2593022783618059,49.13878628439771,49.91923906252716,49.31359811669785,49.30657194961084,48.68573342597283,50.61094945779164,49.23354069120359
371,Brandon Nimmo,2019,12927,0.5847745238959217,-0.16793493997068248,-0.08794409159475292,-0.357325755874482,0.24116789801061528,-0.2863095587742142,0.1868539150358109,45.6801683226321,49.839981991610905,53.09548902700689,46.086508943441714,46.3083299885982,49.29506417625084,45.98633707813684
257,Michael Saunders,2019,9981,-0.21804241748272005,-0.004333314431113122,-0.223208366991808,-0.22418840392355915,-0.18917917141864266,-0.3097058078090916,-0.03692428410627496,49.92966922211004,49.688310793987135,50.09165615530399,49.977604023467705,49.90118425120723,50.356812614885804,49.956691530185466
144,Wilmer Flores,2019,5827,-0.3070067917826972,-0.1478458463141624,-0.34889198017540296,-0.30613533333493426,-0.5508829839100332,-0.1977150677299636,0.04195718838382059,53.599158683222896,49.643611186426966,48.57952659130574,53.37568453501467,53.502703270417754,51.59529153408369,53.41249187828524
52,Robinson Chirinos,2019,3142,-0.1272405977130942,0.2639805736444992,-0.4057059508537217,-0.5450239718528236,-0.3396694153978602,-0.7053375569564806,-0.6928762110655585,48.76984435537075,49.443912651377474,50.78765423911558,48.93382287179077,48.74769624598389,50.21322948739799,48.89488290930734
340,Miguel Sano,2019,12164,-0.38102816581135723,0.3644260419270996,-0.5186732646443323,-0.5479915325797539,-0.3396694153978602,-0.7149153397720753,-0.6204278477395634,49.73162720721944,49.43258177854629,50.37764655681388,49.79075467340016,49.601710162631434,50.25414562152948,49.776990403961065
236,Yan Gomes,2019,9627,-0.3916026478154516,-0.03735583120330197,-0.330394408326648,-0.26088003224924716,-0.38434920873697376,-0.3222262443326942,0.010907889815536864,49.8098812582305,49.18109410352933,48.77272586393766,49.840518574322665,49.66118016284013,50.07314976750963,49.80941063741952
479,Colin Moran,2019,16909,-0.028545432341547453,-0.4090040638489234,0.0838190755722573,0.07890567098427247,-0.27468062508642244,0.22610182186010008,-0.2167869663518763,53.28442797004095,49.079649505782506,48.83224798894787,53.0444866167925,53.08741615458085,51.13851690179159,53.11305427895095
162,Sean Rodriguez,2019,6589,-0.16953852572947137,0.2941142141292793,-0.7287528306409062,-0.7742680380081894,-0.27468062508642244,-0.5880097174654461,-0.5272799520347126,51.013494319126956,48.94511097611759,50.140002258605286,50.92003184298901,51.14828441580895,50.183045936945334,50.95601770265685
255,Ryan Schimpf,2019,9953,-0.24003507242343333,0.49500515069448003,-0.8080281385641417,-0.9523216816240075,-0.31529861903107104,-1.0908433152841657,-0.4237822901404338,47.751518099528724,48.921337383991506,50.89985500813105,47.91081727319678,48.04546085603617,49.17193445286367,47.86806770912648
425,Nick Williams,2019,14330,-0.13781507971718848,0.04300054342277833,-0.23658529395081937,-0.18965857480291987,-0.2096918347749846,-0.137853925132497,-0.8791720024752603,46.84781837810819,48.83428055509855,50.20743440112093,47.148431228499376,46.42570817640071,49.49087851516247,47.073078896533154
195,Tim Beckham,2019,7949,-0.3422550651296782,-0.0775340185163421,-0.11304793910377745,-0.024217064276555567,-0.25030982871963325,-0.1258816966130037,-0.4444818225192895,47.965474438746064,48.632185340427526,48.82783747009287,48.122350744812834,47.5456828869519,49.345541175592004,48.073754304640325
182,Seth Smith,2019,7331,-0.11229759744177711,-0.034466954915893216,-0.18555259572827112,-0.22418840392355918,0.00578719951567086,-0.2306890995804357,-0.2542693740842603,49.768285081995515,48.44130045631225,49.75605825313525,49.70311199559098,49.81150728559077,49.20647700162312,49.73850220026565
160,Jordy Mercer,2019,6547,-0.23298541775403714,-0.6199395472423842,0.23179965036229683,0.25621742441835804,-0.31529861903107104,0.13271843940805214,0.590494796423498,51.07398873693583,48.399052193494185,48.20586651504706,50.91679740320721,50.99602686979333,49.67654361282104,50.93238499538098
278,Enrique Hernandez,2019,10472,-0.2047867990764524,0.15349055853363872,-0.31784248457213576,-0.3892270336889827,0.029954329498442428,-0.4898374436056008,-0.29958509586729926,50.07676966416407,48.340406237294374,50.27415746115994,49.951172477617796,50.22065403917929,48.99234763966367,50.00969441282302
265,Tucker Barnhart,2019,10200,-0.1307654250477923,-0.6299840940706443,0.19678638936286785,0.15086901861233232,-0.5915009778546818,0.06088506829109219,0.10405578552038783,50.40416412205728,48.06823238587485,47.47428215240768,50.345309993613036,50.181246495696236,49.84815930106117,50.33255711781109
18,Chase Utley,2019,1679,-0.10172311543768285,-0.24540243830935404,0.02650885296638375,0.02731236768378395,0.1276411813496168,-0.06547234601142779,0.1183222087351432,47.004803326950245,47.999281232789755,49.05703474722559,47.116590781560454,47.03915807230425,48.01865051268975,47.092106464298055
78,Melky Cabrera,2019,4022,-0.13781507971718854,-0.4994049853032637,-0.13947304174485597,-0.06873047518051001,-0.34779301418679,0.1686351249665322,0.23860274598295023,50.60572922288031,47.89253098808046,47.49110865779928,50.47456965377636,50.54016054544405,49.42560836436254,50.490007643376174
83,Yunel Escobar,2019,4191,0.014596186607354414,-0.5467388431571552,0.08596533390881034,0.12969321276287937,-0.006398198667723759,0.3008778466850679,0.1804208058717105,48.22776513012866,47.515877629024644,47.94314534577942,48.235447102178554,48.19010616701313,48.29705938704149,48.23178448646061
203,Kurt Suzuki,2019,8259,-0.2611840364316219,-0.1378012994859023,-0.591342296907298,-0.5850860416663826,-0.5671301814878926,-0.4036373982652488,-0.040840941131602415,49.384338630732486,47.45273838406657,46.80467362432361,49.32748788348627,49.44489269641522,48.85925964796609,49.31947666277357
98,Jacoby Ellsbury,2019,4727,0.0463196326196373,-0.42620428121803466,0.25838912864184743,0.21872003457078842,0.2982367559171411,0.20031112712132398,0.05622361159857597,49.00714879555733,47.447671203272854,48.751312523828645,48.88907781138755,49.07997092601031,47.99274121158984,48.949607324359356
225,Danny Espinosa,2019,9219,-0.45068102157279455,-0.004333314431113122,-0.01709256639139578,-0.05948878357892742,-0.18917917141864266,-0.41027252737283554,-0.5337130611988129,50.55512945993259,47.42027768130248,48.29516745613886,50.33709551599951,50.3060220240338,48.64046126559083,50.41740093207322
85,Howie Kendrick,2019,4229,-0.06999966942539995,-0.3960706407332546,-0.054748337654932616,-0.03723207812695012,-0.07951058776809129,0.06382772199910011,-0.005874985537991317,47.59126113182217,47.083320024345326,47.532890494911584,47.61603819894164,47.55771701833222,47.81324148534841,47.61028465630432
13,Mark Teixeira,2019,1281,-0.6277660792402241,-0.007222190718521855,-0.0945503672550225,-0.12882357990084867,-0.5183885887543143,-0.6358986315434193,-0.5272799520347126,48.39177875765509,46.93252442450346,46.94637750103623,48.34951807960454,48.00632651738807,48.016356679935896,48.35623893084397
419,Byron Buxton,2019,14161,-0.23919138149090866,-0.12486787637023355,-0.12411423208776362,-0.10845353557327739,0.01797259769906545,-0.19477241402195572,-0.2853186726525439,46.84157966039725,46.925258964480264,48.09108678868167,46.88859274402833,46.74073951705374,47.27744426466684,46.89056693669573
393,Tyler Naquin,2019,13359,0.0771993876993955,-0.10766765900112224,-0.576808490454705,-0.6184710998443486,-0.1528266432524765,-0.2527873189196329,-0.32028462824615506,46.684943301912995,46.86453739906586,48.435988622325866,46.78735785511951,46.8972812359878,47.586618699126966,46.76660459806024
400,Ketel Marte,2019,13613,-0.0003468136639626085,-0.5094495321315238,0.12411735709990196,0.13528932479594818,-0.01878726323513602,0.09919619955347087,-0.009791642563318825,42.76560113851999,46.47184760872432,47.26391466695783,43.15750490148458,42.632298001733076,46.23812578363236,43.043479218763494
120,Brett Lawrie,2019,5247,-0.5220212591992812,-0.308558595566323,-0.4512892529095821,-0.39590404532457585,-0.8433325403115034,-0.4443429752315261,0.09370601933095996,47.57815564494494,46.4282881639034,44.96940553391612,47.60640587750949,47.393849751934724,47.795217744845715,47.55050342715682
188,Lonnie Chisenhall,2019,7571,-0.20746793547862577,-0.30566971927891423,-0.42932416759222014,-0.41782174135576133,-0.42070173690313994,-0.23787243669213168,-0.005874985537991276,47.7117524304816,46.25996297132891,46.00496567583026,47.67928547168927,47.761525619104724,47.411480604675134,47.67258928247439
141,Steven Souza Jr.,2019,5667,-0.32463092845618774,-0.13780129948590236,-0.37795959308058924,-0.44412690713719327,-0.5671301814878926,-0.6143486202083314,-0.4237822901404338,44.38087790828412,45.73686295558639,45.3414253589845,44.60718522271578,44.25336085273945,46.36875004899545,44.528843780901546
373,Austin Hedges,2019,12976,-0.7934329639710347,0.012866902937998234,-0.6541019156798595,-0.565055006759603,-1.0017427166956332,-0.7580153624422512,-0.6411273801184192,45.70016754087676,45.522703592473185,43.18099380254172,45.83554077730107,45.187019803873106,46.85975141839929,45.759282543889526
390,Jake Lamb,2019,13329,-0.2506095544275277,0.04300054342277837,-0.39381465466523635,-0.49754300022193865,-0.022849062629600847,-0.5999819459849394,-0.4341320563298616,47.136998839256044,45.412361071360486,47.47365570851917,47.00419622095311,47.32497325523042,45.99285913779871,47.07123250085103
145,John Jaso,2019,5887,-0.23919138149090866,-0.3659370002484745,-0.3381575634804994,-0.3844366831777955,-0.4694433296367183,-0.3959058531494436,0.05622361159857596,45.48358616960974,45.32425466201961,45.17873218953701,45.55395885003786,45.563303264341876,46.09813534830009,45.5145314643026
227,Keon Broxton,2019,9253,-0.323787237523663,-0.034466954915893244,-0.39166839632868333,-0.41782174135576133,-0.21354996778543184,-0.5036559098248835,-0.5337130611988129,45.04123855785448,45.317769518666296,46.27028240979882,45.12387106825038,44.96874110268334,45.78343409392519,45.112905514158356
212,Paulo Orlando,2019,8628,-0.06379370568852843,-1.0116768735445256,0.20933831311738013,0.3904995473119542,-0.1528266432524765,0.776824333756793,0.30070134311951746,46.728231139968074,45.048951900307664,46.1461895742744,46.68283488013567,46.44023907327085,46.30896183195665,46.67999858129108
214,Jason Castro,2019,8722,-0.3026382735154744,-0.2755360787941341,-0.241045311274536,-0.27537882646310685,-0.2622915605190102,-0.40308919026113954,-0.1300721798111258,44.63547875347928,44.92861125398474,45.28236421460251,44.71396813080547,44.637024975458786,45.339989522433505,44.68985067080011
244,Ryan Goins,2019,9807,-0.6630143525872051,-0.6098950004141241,0.044181421610639565,0.10116237643624973,-0.7620965524222062,-0.1570094907636863,-0.009791642563318798,49.35779175690293,44.700606514867395,43.9006106230662,49.06555078824771,48.93010869009453,46.74836430905766,49.11759604512635
275,Domingo Santana,2019,10348,-0.2506095544275277,-0.1980685804554626,-0.6679750945664258,-0.7097235921974553,-0.5427593851211034,-0.5233596834601821,-0.26853579729901567,46.06121344951861,44.65820292310075,44.2525491798584,46.03802066933609,46.18457915888208,45.84164408561885,46.03393235141392
251,Colby Rasmus,2019,9893,-0.7335108992811671,-0.007222190718521855,-0.23328215612068456,-0.2623638126127123,-0.7214785584775575,-0.7077320026603793,-1.1482659234003851,46.70421745150817,44.44516043063368,44.430903218179765,46.63153866891075,46.09565652012067,46.04446245633829,46.65743532089531
266,Jose Iglesias,2019,10231,-0.35282954713377246,-0.9915877798880055,0.15913061809933102,0.29998894514058,-0.30311322084767645,0.27159629023417475,1.0355347425688965,44.0504003396925,44.435279373885336,46.82579527603556,44.12611826216248,44.00046352203302,44.72321661708715,44.057419992654786
106,Jason Heyward,2019,4940,-0.025020605006849352,-0.6299840940706443,0.29455926913485825,0.31334296841176634,0.33458928408330724,0.2787796273458707,-0.009791642563318811,43.0195492514182,44.39734042658661,46.120297140746544,43.14594422489771,42.96083287902643,44.17377212981309,43.136778224157034
493,Harrison Bader,2019,18030,-0.1342902523824904,-0.308558595566323,-0.16721939951798834,-0.18817479443945473,0.21273530224936132,-0.13306503372469966,-0.11328930445759755,45.29514606666048,44.31769382017467,46.264106592545076,45.20597091871302,45.471892309711436,44.545075914936355,45.26142826422081
155,Alcides Escobar,2019,6310,-0.4902978131869983,-1.0217214203727856,0.8138125360320505,0.9647225479729675,0.14774651193792349,0.5565353289981159,0.5490957316657865,45.2817791993423,43.899238878087544,46.36185289101881,45.15324158976947,44.84411462572671,44.1806560630898,45.188204905747284
114,Alexei Ramirez,2019,5133,-0.7335108992811671,-0.9112314052619253,0.35467637764331184,0.546296485475795,-0.7214785584775575,0.22610182186010008,0.09370601933095996,45.07141566450163,43.869975629487556,44.72844860266996,45.0900016586089,44.28466472179805,45.207288153664905,45.04036065208852
159,Kirk Nieuwenhuis,2019,6400,-0.4867729858523002,-0.2081131272837226,-0.39843904762742516,-0.514606474401788,-0.7214785584775575,-0.8513987448942991,-0.32028462824615506,43.546719773214136,43.861992584054136,43.1231155142639,43.66741610679077,43.49137489892503,44.605009576870486,43.6138663563307
296,Adam Eaton,2019,11205,0.3803345384834319,-0.7404741091815046,0.1221354744018211,0.03439226008031793,0.4077016731836748,0.3458241070550333,0.021257656004964848,42.678334043915896,43.758218777148514,46.95343492599813,42.79100627373574,42.99551804087475,43.705382986196604,42.79553865793614
200,Josh Harrison,2019,8202,-0.3563543744684706,-0.5094495321315238,-0.08662283646269892,-0.025700844640020648,-0.2300008317473089,-0.013342748529766357,-0.30993486205672716,44.995831885397536,43.468802412613904,43.550119499271666,44.930364733714576,44.746923328903435,44.42023652946224,44.955279641383996
187,Neil Walker,2019,7539,-0.30348196444799913,-0.19806858045546258,-0.2200696048001453,-0.29278131006374786,-0.14470304446354676,-0.42518740960033674,-0.6928762110655585,44.50172424154832,43.38360489243349,44.694557464531805,44.452843185467295,44.41309285826624,44.087236817481475,44.49562725722456
103,Carlos Gomez,2019,4881,-0.44095023050122495,-0.32864768922284304,-0.2273365080264419,-0.2734921653387009,-0.43715260086501695,-0.5473041404991688,-0.30993486205672716,42.12499525474354,43.24020804805978,43.13850233317456,42.28815095469916,41.98773733050188,43.57324009555767,42.23566242466447
235,David Freese,2019,9549,-0.1413399070518866,-0.4190486106771834,-0.4294885432306923,-0.481221416223822,-0.5468211845155683,-0.2479984275118356,-0.7032259772549865,44.67675453478486,43.197509181851146,42.92005989941987,44.684066435301794,44.55700581856691,44.71440298730831,44.68557043042096
168,Derek Norris,2019,6867,-1.015497086057015,-0.10766765900112224,0.03757514595036995,0.07890567098427247,-0.23406263114177378,-0.6837875456213927,-0.4237822901404338,45.28627398325247,42.88692552134076,44.677988503408315,45.063056743026394,44.848304501401664,43.355477924367136,45.140817664756604
437,JaCoby Jones,2019,14818,-0.6630143525872051,-0.4090040638489234,0.09703162689279654,0.18277029642683304,-0.0715906553631792,-0.3964540611535528,0.09370601933095996,37.78444360113657,42.822629221114845,44.24225964447858,38.210026827565365,37.47863452816363,41.591200587149714,38.08054421576493
325,Leonys Martin,2019,11846,-0.33873023779498007,-0.2884695019098029,-0.21412395670590262,-0.1955936962567804,-0.02284906262960079,-0.2503928732157342,-0.568679016792424,42.32904804114928,42.65728054173836,44.04248317919283,42.38870945101803,42.17883999013576,42.88178344589703,42.398482775196506
446,Hunter Dozier,2019,15117,-0.6982626259341861,-0.4090040638489234,-0.4248641502685036,-0.31429612533399254,-0.8027145463668548,-0.5401208033874727,-0.2167869663518763,38.760217605806254,42.52326206787324,41.098997396473834,39.19759513678949,38.328777458652596,42.60916793155259,39.03024019806375
411,Devon Travis,2019,13862,-0.5607943598809603,-0.4090040638489234,-0.38390524117483193,-0.23343009552514182,-0.44121440025948183,-0.2527873189196329,-0.2995850958672993,39.94128292902098,42.51348327177705,41.88586175483012,40.2437696655209,39.5706530357176,42.61355948425815,40.14019831870524
121,Robbie Grossman,2019,5254,0.08777386970348978,-0.830875030635845,0.01577443627148019,-0.14069382280856987,-0.09189965233550351,-0.07799278253503038,0.37314970644551254,43.555045898160486,42.447340569320446,44.62080449566826,43.48876086285131,43.969894466739895,42.98636917068922,43.5126864176803
433,Franmil Reyes,2019,14566,-0.4867729858523002,0.09322327756407853,-1.1053105432762746,-1.0636052088838939,-0.8027145463668548,-0.7795653737773393,-1.2517635852946638,41.93902809706634,42.382685147392436,41.60531423571227,42.12969153200592,41.66807697175338,43.59194039704732,42.073794668335154
378,Nori Aoki,2019,13075,-0.14402104345406,-0.6371397646114955,-0.12609611478584454,-0.12403322938966146,-0.006398198667723745,-0.0008223120061638528,0.05622361159857597,42.88377381026292,42.3736811928114,43.61053187218367,42.86310373530243,43.00374778505547,42.72317211085578,42.88076395228545
190,Travis d'Arnaud,2019,7739,-0.5247023956014546,-0.30566971927891423,-0.5006719447231321,-0.46678649335011135,-0.5547411169204804,-0.4605558871547075,-0.5026637626305293,43.76518939218779,42.37285205821654,41.285011570062125,43.73215780073377,43.56861352977844,43.4651803266586,43.736699866487875
207,Daniel Descalso,2019,8392,-0.18363783506826376,-0.3487367828793631,-0.33171566345870196,-0.49531732967674097,-0.2218772329583792,-0.602376391688838,-0.1960874339730206,42.88620433337619,42.35954661910068,43.579056389703425,42.870679330398985,43.17942348238884,42.770406643572805,42.889230421865115
193,Jonathan Lucroy,2019,7870,-0.3775033384766591,-0.8509641242923649,0.124117357099902,0.15235279897579745,-0.4452761996539467,0.056096176883294865,0.02125765600496483,44.155722605253146,42.305156663470115,42.63221454333289,44.07824338385012,43.90110431930302,43.46254097198731,44.08668705236443
74,J.J. Hardy,2019,3797,-0.5352768776055489,-0.516605202672375,-0.3936502790267642,-0.3332462606382478,-0.5425557187370859,-0.3384391562558756,-0.005874985537991262,43.434748652687404,42.14915302128309,41.474948229418885,43.391745815819924,43.33366480584376,43.05087018102455,43.38402478649283
366,James McCann,2019,12859,-0.768759172628148,-0.5194940789597838,-0.15532810332950303,-0.06056968318145174,-0.9083213306229412,-0.35574848418727556,-0.6618269124972749,42.034731575340295,42.07209858410729,40.86039484728075,42.18362352113368,41.31094085789823,43.31812615310231,42.112997174255256
409,Matt Duffy,2019,13836,0.034901459683018304,-1.081988701342346,0.32693001987017933,0.35340503822532543,-0.08783785294103866,0.5709020032215077,-0.15468836921530904,42.935317941574226,41.93899067337927,43.98671920788061,42.93820690321411,42.70782995678426,42.95492166589498,42.949057919854866
343,Jorge Alfaro,2019,12180,-0.4867729858523002,-0.5094495321315238,-0.4975331825314695,-0.44783635804585614,-0.8433325403115034,-0.3725096041145662,-0.5272799520347126,41.64510806162992,41.733293780502336,39.80086945594019,41.797350804351765,41.30461678336754,42.95642030399168,41.728594749404955
414,Addison Russell,2019,14106,-0.3951274751501497,-0.6400286408989042,0.013131926007372362,0.04255305207937628,-0.09189965233550353,-0.116303913797409,0.031607422194392706,41.58207349501196,41.709079668271244,42.56250688567346,41.606990997418464,41.49835208540488,41.82970831010839,41.605604516152056
80,Erick Aybar,2019,4082,-0.4929789495891717,-0.6070061241267153,-0.14987870716281518,-0.1351615821156501,-0.4938141260035075,-0.23068909958043568,-0.2542693740842603,44.120805581792155,41.69137700352581,41.14587592505184,43.985794121107766,43.90536869108183,42.92307062854413,44.019098599044824
185,Trevor Plouffe,2019,7462,-0.5881492876260204,-0.2755360787941341,-0.49076253123272773,-0.46010948171451815,-0.5547411169204803,-0.5180225840482755,-0.688959554040231,42.91379514123986,41.61777797027407,40.60441829464328,42.88690988905427,42.641576457129844,42.67098470978445,42.89628237054701
151,Aaron Hill,2019,6104,-0.3457798924643763,-0.5094495321315238,-0.15400684819744911,-0.19559369625678047,-0.31529861903107104,-0.1570094907636863,-0.73427527582327,46.284381044890985,41.40976993140481,41.72414571106859,45.93730232933349,46.098314230856666,43.21535120720482,46.063934088587736
210,Gerardo Parra,2019,8553,-0.23651024508873525,-0.7806522964945448,-0.13815178661280203,-0.06947236536224263,-0.13251764628015217,0.2021573648211134,-0.10293953826816965,44.222859090607784,41.18047539485551,42.03413372179932,44.00777215040009,44.173331657940814,42.328629191720665,44.081050879330974
156,Danny Valencia,2019,6364,-0.5079219498604888,-0.34873678287936316,-0.5378314640591142,-0.5138645842200553,-0.6321189717993305,-0.4156096267847421,-0.8688222362858324,43.51434119821274,41.086711741872485,39.83471086879442,43.41729328075864,43.216271164001704,42.63795643393766,43.45015859788366
82,Gorkys Hernandez,2019,4146,-0.6030922878973375,-0.4592267979902235,-0.21280270157384876,-0.15998296753361685,-0.2990514214532116,-0.3341984728521875,-0.40308275776157804,41.66677057658233,40.7961230549764,40.81108350284877,41.627934418590854,41.41474617511198,41.340800472239174,41.64729120070683
204,Chris Iannetta,2019,8267,-0.4620991945094135,-0.26838040825328285,-0.7115765139242052,-0.844747605272784,-0.8311471421281088,-0.9208376703073604,-0.6411273801184192,41.79724465266436,40.708969699039194,39.09787546942353,41.81015939303067,41.83433263102222,41.89494750138084,41.79826226692637
172,Martin Maldonado,2019,6887,-0.7969577913057329,-0.4692713448184836,-0.2861323614028416,-0.23046253479821152,-0.7052313608996981,-0.537726357683574,-0.4030827577615781,41.543524903980995,40.70425371681806,39.55431708240188,41.54967670285916,41.14282546556775,41.59310530041643,41.53096490225758
142,Hernan Perez,2019,5751,-0.6735888345912994,-0.4190486106771834,-0.4724293350224449,-0.3321014896955743,-0.6118099748270062,-0.3102540158132009,-0.7239255096338422,40.59897182619298,40.66178980391474,39.39235544173448,40.70785133300117,40.099741658703195,41.54811423018852,40.6694080208358
382,Jorge Polanco,2019,13152,-0.3246309284561877,-0.7203850155249845,-0.4116515989479643,-0.3877432533255175,-0.5102649899653845,-0.21447618765725424,0.021257656004964792,41.0276112493833,40.64058804347523,40.6385424419654,41.07141644227303,41.05798063990197,41.4076495442731,41.04185864289873
329,Joe Panik,2019,11936,-0.3246309284561877,-0.871053217948885,0.04880581457282829,0.07519622007560964,-0.3356076160033954,0.10159064525736952,-0.22713673254130415,42.69406607547499,40.62759551672414,41.22268518052936,42.589556961295685,42.461204868782644,41.76772449005357,42.622781066579215
201,Dee Gordon,2019,8203,-0.028545432341547466,-1.2025232632814662,0.9479199319355238,1.1694842381311583,0.8260670108135558,1.2652912573521204,-0.4341320563298617,39.13198875268873,40.5522861527398,46.62732414896851,39.24370628416627,38.483014987441756,40.17118716139072,39.27624793674031
490,Scott Kingery,2019,17975,-0.7687591726281481,-0.7103404686967245,0.20933831311738013,0.35340503822532543,-0.03097266141853055,-0.08517611964672636,0.1972036812252387,39.95266316048495,40.44503403278137,42.29308940695382,39.96525767308539,39.61953793888051,40.11027581116652,39.96236187885986
43,Zack Cozart,2019,2616,-0.35635437446847057,-0.3286476892228431,-0.644853129755482,-0.6837574358368151,-0.3112368196366062,-0.609559728800534,-0.3409841606250108,39.71244768592121,40.3526831497903,40.896210222384234,39.80376232694552,39.881637032299444,40.53737191303155,39.78592198624368
92,James Loney,2019,4556,-0.6982626259341861,-0.6098950004141241,-0.5702022147944353,-0.45525525986318194,-1.0464225100347466,-0.3485651470755795,-0.5272799520347126,42.20260336580829,40.34718330923648,37.74369904002232,42.19867458048285,41.73250925185276,42.12277265500815,42.164719469809455
500,Dae-Ho Lee,2019,18722,-0.7335108992811671,-0.10766765900112224,-0.8939097221476469,-0.8336192525467955,-0.9245685282008007,-0.7556209167383525,-1.2517635852946638,41.677564308051565,40.32297747512861,38.25083701832838,41.704757562566385,41.22038229207678,41.8862993382361,41.6933096116058
326,Tyler Austin,2019,11850,-0.8392557193221101,0.1936687458466789,-1.2176172295008583,-1.1897265397784318,-0.8839505342561521,-1.1866211434401124,-1.1482659234003851,40.84489650767793,40.307046000372985,39.60638737390395,40.9003488487235,40.63567675477665,41.32241986910206,40.88138870925853
450,Chad Pinder,2019,15191,-0.5713688418850545,-0.14784584631416237,-0.8357744963372741,-0.8247165703660045,-0.6036863760380764,-0.7556209167383525,-0.8481227039069767,40.38931009093584,40.23650628500295,39.270150015089584,40.460337154207885,40.26009429245025,41.01350234146622,40.44468266783552
238,Adam Rosales,2019,9682,-0.6304472156423975,-0.30566971927891423,-0.6830051529465737,-0.6804508656890931,-0.6034827096540588,-0.6976060118406753,-0.4405651654939621,42.16623628302129,40.191537120735205,38.941084104127334,42.05561200771838,42.133766293623474,41.19024275344973,42.08370724991422
453,Adam Frazier,2019,15223,-0.23651024508873522,-0.6299840940706443,-0.46053803883395955,-0.4448687973189258,-0.11627044870229271,-0.24799842751183557,0.10405578552038781,38.63679112408158,39.862262248514014,41.486932308952845,38.75461835280766,38.887065305832564,39.70461588583782,38.72481587509106
314,Michael A. Taylor,2019,11489,-0.620716424570828,-0.5094495321315238,-0.4493073702115012,-0.37661490059952896,-0.3599784123701846,-0.4802596607900061,0.010907889815536954,38.54556330566059,39.80590483081461,40.03520922436407,38.672828629483085,38.50964090022981,39.693059334484076,38.62571160964879
135,Jose Pirela,2019,5485,-0.42685092116243256,-0.861008671120625,-0.1189935871980201,-0.03089407591214871,-0.20563003538051972,-0.05404832549604373,0.2593022783618059,37.869428884308206,39.55429068917767,40.968684469098775,38.03371865983475,37.81616850709043,39.34406242642312,37.976192472654276
415,Albert Almora Jr.,2019,14109,-0.299957137113301,-0.9212759520901852,-0.1328667660845863,-0.028668405366950978,-0.026910862024065674,0.24046849608349208,0.1144055517098157,41.51856808177244,39.25844149573524,41.046926741896144,41.33514160917635,41.53625771409827,39.91937874261835,41.39932159690249
58,Charlie Culberson,2019,3298,-0.5220212591992812,-0.308558595566323,-0.8608783438462987,-0.8039436452774924,-0.3559166129757197,-0.6119541745044327,-0.32028462824615506,38.807844087741174,39.18552798792085,39.45129601376196,38.868036192934184,38.931253089492486,39.35839308343079,38.85394242406349
451,Jake Bauers,2019,15194,-0.5220212591992812,-0.4090040638489234,-0.4248641502685036,-0.603633296209697,-0.31529861903107104,-0.9711210300892325,0.09370601933095996,40.14461717688064,39.05989871512977,40.987498079725114,40.02231190104203,40.56924017782265,39.10686612945265,40.06435402120451
76,Chris Young,2019,3882,-0.5247023956014546,-0.42620428121803466,-0.7959724667371842,-0.8073140867653635,-0.6400389042042426,-0.7047893489523713,-0.3784665683573948,38.98210833262276,38.75199865717882,37.603465094998704,39.02924540500528,39.05655666272571,39.39804678951921,39.007503284640265
123,Francisco Cervelli,2019,5275,-0.20478679907645236,-0.6299840940706442,-0.524618912738575,-0.6904344474724082,-0.766158351816671,-0.6119541745044326,-0.7032259772549865,38.62309841797243,38.68035338227414,37.83320865604068,38.75483111813165,38.66437148763082,39.764768519625406,38.7161453287197
