Name,Season,playerid,runsPredicted,HRsPredicted,RBIsPredicted,AVGPredicted,opsPredicted,linearSVRRuns,linearSvrHR,linearSvrRBI,linearSvrAVG,linearSvrOPS,svrRuns,SvrHR,svrRBI,svrAVG,svrOPS,runs,hr,rbi,avg,ops
Justin Bour,2017,9744,42.64987962,17.8797563,52.88806995,0.259207817,0.816687917,42.71340733,17.79159325,51.43614235,0.263692823,0.816156067,43.17345563,16.75722014,49.37320823,0.254,0.787883919,#REF!,#REF!,#REF!,#REF!,#REF!
James Jones,2017,9767,32.97654994,-3.33555,13.82127341,0.242244178,0.589006662,31.65889154,-3.250221334,15.46898735,0.234187918,0.590113086,34.04016914,0.709351181,23.80533084,0.254,0.666366266,#REF!,#REF!,#REF!,#REF!,#REF!
Christian Vazquez,2017,9774,15.94285867,-2.335789256,16.72295239,0.22127759,0.617014448,17.16836407,-2.026721634,14.49882774,0.214953859,0.617848896,24.77627506,1.477327707,20.48638763,0.254,0.687003587,#REF!,#REF!,#REF!,#REF!,#REF!
Jason Kipnis,2017,9776,85.33324069,19.33977979,75.95808819,0.28744163,0.798075766,83.99705651,18.83586731,75.60626141,0.293942763,0.797651448,84.32934171,17.58031159,76.156161,0.254,0.784756583,#REF!,#REF!,#REF!,#REF!,#REF!
Nolan Arenado,2017,9777,90.41677067,35.27118635,110.2424006,0.279911815,0.911387717,89.72560618,33.96887212,107.596751,0.290471042,0.909431442,86.2465129,34.03093398,93.31916019,0.254,0.823304322,#REF!,#REF!,#REF!,#REF!,#REF!
Kyle Seager,2017,9785,89.37774512,26.16216268,92.51398228,0.275166166,0.827291775,87.21720786,25.3662305,92.54854659,0.282725391,0.826329943,89.89605885,26.59575978,92.84168672,0.254,0.798285506,#REF!,#REF!,#REF!,#REF!,#REF!
Ryan Goins,2017,9807,41.8322021,6.453392184,34.03977574,0.251673501,0.671996491,44.42728661,6.42486143,32.64632247,0.249186518,0.672553476,44.23645536,6.203963586,34.36770162,0.254,0.721654544,#REF!,#REF!,#REF!,#REF!,#REF!
Brian Dozier,2017,9810,95.90168942,30.63095325,100.5417749,0.261121608,0.833024269,90.51621242,29.52482809,100.5784883,0.266934053,0.831569607,90.68565228,32.66450908,92.98088744,0.254,0.799216962,#REF!,#REF!,#REF!,#REF!,#REF!
Andrew McCutchen,2017,9847,87.5994758,23.37078912,84.24653027,0.285679069,0.821477729,86.99363268,22.82092712,83.0141704,0.294167519,0.82070772,88.57134439,22.57501246,86.83469086,0.254,0.794545184,#REF!,#REF!,#REF!,#REF!,#REF!
Austin Jackson,2017,9848,35.68865451,2.009004696,27.92013071,0.255896815,0.670886384,35.63615895,2.082657396,27.98502931,0.253321174,0.67154854,35.71268211,2.599078104,28.90427086,0.254,0.721248673,#REF!,#REF!,#REF!,#REF!,#REF!
DJ LeMahieu,2017,9874,83.87769938,12.5161484,56.96646611,0.321070667,0.836649104,85.54523825,12.61455355,57.23109435,0.333062573,0.836483818,83.88956733,10.44714312,59.93597343,0.254,0.78767805,#REF!,#REF!,#REF!,#REF!,#REF!
Jordan Schafer,2017,9883,20.61264403,-2.409628914,16.46916983,0.231213377,0.61503502,22.57800675,-2.058814438,14.7545987,0.225450135,0.615917701,24.85649126,0.976741012,18.85385454,0.254,0.688953173,#REF!,#REF!,#REF!,#REF!,#REF!
Ivan De Jesus,2017,9886,20.28802834,-0.750973626,19.16210539,0.243618264,0.641294405,22.03018737,-0.430006658,18.47709959,0.238926888,0.64205212,23.08518482,2.290151556,19.98476254,0.254,0.69786227,#REF!,#REF!,#REF!,#REF!,#REF!
Jay Bruce,2017,9892,70.87376137,28.00892434,85.12112727,0.246963367,0.772797746,68.65060987,26.98411136,84.68327651,0.247172008,0.771828142,71.09903947,29.89526417,85.43857165,0.254,0.781384454,#REF!,#REF!,#REF!,#REF!,#REF!
Colby Rasmus,2017,9893,47.91218328,17.7503503,53.16766446,0.235030736,0.69483512,46.05289314,17.29066473,53.02722223,0.231177471,0.694595762,45.2513565,18.01163507,52.45883026,0.254,0.754807022,#REF!,#REF!,#REF!,#REF!,#REF!
Chris Carter,2017,9911,74.33191733,31.61892519,90.95413667,0.238690248,0.792141835,70.78487391,30.65874787,89.36381083,0.240314446,0.79072804,67.83368188,32.13154338,83.04226849,0.254,0.788828513,#REF!,#REF!,#REF!,#REF!,#REF!
Brett Gardner,2017,9927,78.22867778,12.27614667,54.27316519,0.273364607,0.725319359,77.21533536,12.13803655,54.86903225,0.2760832,0.725493048,74.0018471,10.36316457,56.58226173,0.254,0.759505799,#REF!,#REF!,#REF!,#REF!,#REF!
Darin Ruf,2017,9929,31.37301164,13.25175996,37.46505311,0.23011261,0.714005931,31.31579521,13.13222851,37.03415241,0.227048048,0.713931674,30.69871827,11.67463441,34.47010791,0.254,0.758012698,#REF!,#REF!,#REF!,#REF!,#REF!
Trayce Thompson,2017,9952,30.98307634,16.66216147,34.40843213,0.225855793,0.737971538,28.68398099,16.65190363,35.28061428,0.223411041,0.73768234,25.93670899,12.6759543,34.10201078,0.254,0.768803774,#REF!,#REF!,#REF!,#REF!,#REF!
Ryan Schimpf,2017,9953,44.84653385,24.01609709,47.82443267,0.244113337,0.868855259,41.9093302,23.2184762,50.49124589,0.249122584,0.867623238,40.28924307,18.70689031,51.12210778,0.254,0.815346541,#REF!,#REF!,#REF!,#REF!,#REF!
Steve Pearce,2017,9957,42.71181092,13.27813187,42.56915783,0.259252687,0.825751907,40.58404766,13.28469227,43.55766494,0.264505509,0.825297721,36.96912786,12.16520374,42.33003517,0.254,0.792527944,#REF!,#REF!,#REF!,#REF!,#REF!
Michael Saunders,2017,9981,62.57764606,18.93174947,61.52259486,0.271008784,0.808475321,59.59920278,18.6653471,62.05040398,0.275885075,0.807865457,55.36860811,19.41227982,61.98272116,0.254,0.789658243,#REF!,#REF!,#REF!,#REF!,#REF!
Christian Bethancourt,2017,10028,16.87765174,6.976765678,22.12451313,0.222835654,0.632973817,16.87806933,6.848747393,21.13204204,0.214271651,0.633378074,21.64774651,6.315695277,22.92394842,0.254,0.696923421,#REF!,#REF!,#REF!,#REF!,#REF!
Chris Owings,2017,10030,49.54667151,8.073026301,38.03736996,0.264670286,0.684949827,49.28325221,7.742401219,40.01473135,0.261433298,0.685419162,49.90203506,6.776531319,41.49948427,0.254,0.724642141,#REF!,#REF!,#REF!,#REF!,#REF!
Wil Myers,2017,10047,64.43893642,19.74117554,60.61420218,0.26318681,0.768502276,62.50890553,19.37531453,61.91068445,0.266076556,0.768045546,59.80745823,21.95052376,64.48555676,0.254,0.779371238,#REF!,#REF!,#REF!,#REF!,#REF!
Jonathan Villar,2017,10071,73.57044473,18.53038033,63.59100762,0.281062369,0.764490656,71.81641251,18.406987,63.32317279,0.285287642,0.764191263,68.77547445,18.89203634,65.49700738,0.254,0.777082103,#REF!,#REF!,#REF!,#REF!,#REF!
Dustin Ackley,2017,10099,46.59607013,13.31934238,46.25977998,0.240561456,0.713958827,46.12490275,12.94195929,46.47088627,0.238471249,0.713958849,45.1645859,13.47919519,45.54220621,0.254,0.757898512,#REF!,#REF!,#REF!,#REF!,#REF!
Mike Trout,2017,10155,108.3923761,32.94698346,96.90633678,0.321124501,0.985901301,106.947307,32.41630094,98.21857611,0.342596808,0.984056474,92.480065,31.96556327,86.55778588,0.254,0.920276522,#REF!,#REF!,#REF!,#REF!,#REF!
Billy Hamilton,2017,10199,49.99711717,2.150573952,32.29754967,0.25315679,0.632012658,49.25275787,2.201319923,30.35741702,0.248107646,0.632818352,49.96071827,3.262928618,35.40467144,0.254,0.688721886,#REF!,#REF!,#REF!,#REF!,#REF!
Tucker Barnhart,2017,10200,35.6327235,5.51381312,39.86277718,0.251472929,0.686324406,37.76514687,5.630260949,36.16668125,0.249475349,0.686805716,38.601099,6.102673851,34.79269377,0.254,0.723622458,#REF!,#REF!,#REF!,#REF!,#REF!
Jose Iglesias,2017,10231,53.00805888,2.438082378,41.54586924,0.256992809,0.664488037,53.33675313,2.547041246,38.87675313,0.254417795,0.665289798,53.83939258,2.628245301,40.92625042,0.254,0.711277036,#REF!,#REF!,#REF!,#REF!,#REF!
Randal Grichuk,2017,10243,55.46491339,22.92516807,61.46964862,0.262571162,0.801371414,52.00705431,22.18287138,63.94076897,0.264069939,0.800560914,50.55292138,23.36618465,62.96230503,0.254,0.785882051,#REF!,#REF!,#REF!,#REF!,#REF!
Brandon Belt,2017,10264,79.28932104,21.05557947,66.95031425,0.290889127,0.846445674,78.55337145,20.58448151,70.96904804,0.301079219,0.845773929,76.51242928,19.54860272,72.58551878,0.254,0.80627743,#REF!,#REF!,#REF!,#REF!,#REF!
Oswaldo Arcia,2017,10306,30.39451249,14.66977112,32.82657134,0.228257791,0.670811472,28.17249511,14.49637581,34.25297975,0.222224713,0.670769778,26.1012772,11.22980552,31.96583755,0.254,0.735939312,#REF!,#REF!,#REF!,#REF!,#REF!
Danny Santana,2017,10322,25.65709412,0.779589421,18.14322989,0.234980521,0.605083179,25.116269,0.751688972,18.38662354,0.226585261,0.605878489,24.8182345,2.033217491,20.72825175,0.254,0.668818847,#REF!,#REF!,#REF!,#REF!,#REF!
Rafael Ortega,2017,10323,16.02071252,-2.615071741,12.66945344,0.207985277,0.575013321,16.43538067,-2.40690508,11.80887089,0.198129574,0.576001628,22.71944288,0.915247613,19.45877071,0.254,0.649993526,#REF!,#REF!,#REF!,#REF!,#REF!
Marcell Ozuna,2017,10324,69.27733763,18.27204363,67.60963545,0.269645655,0.748306685,67.26248086,17.79240892,68.17022324,0.271179983,0.74803635,66.94830008,19.10956421,69.82460869,0.254,0.772074818,#REF!,#REF!,#REF!,#REF!,#REF!
Scooter Gennett,2017,10339,55.2335923,11.02955849,53.23343135,0.264859537,0.715280053,54.33000544,10.77828701,52.48991663,0.263965595,0.715433935,53.55329767,10.77454562,51.64379085,0.254,0.749245262,#REF!,#REF!,#REF!,#REF!,#REF!
Domingo Santana,2017,10348,35.75211662,14.866396,35.01252302,0.277072889,0.791959538,34.09445996,15.39882876,35.65376561,0.281022782,0.791699962,30.70000241,12.1010433,33.99177015,0.254,0.780978626,#REF!,#REF!,#REF!,#REF!,#REF!
Tommy Joseph,2017,10349,44.53077578,19.42275025,56.2386374,0.245945974,0.812952565,42.50225645,18.9447705,53.87427336,0.247472524,0.812147337,40.66180908,17.52539297,53.23011453,0.254,0.787269435,#REF!,#REF!,#REF!,#REF!,#REF!
Jon Singleton,2017,10441,35.17181552,16.00626499,35.83436344,0.199595977,0.620102916,33.41063388,15.63322413,37.19998837,0.191104269,0.620124765,33.04630448,13.89414807,38.27084006,0.254,0.718553657,#REF!,#REF!,#REF!,#REF!,#REF!
Adeiny Hechavarria,2017,10459,51.08941701,4.332182456,39.22870765,0.256546175,0.629444981,52.09460175,4.188783694,37.90819026,0.250965986,0.630374814,53.99165942,3.531811243,41.18820389,0.254,0.686426724,#REF!,#REF!,#REF!,#REF!,#REF!
Enrique Hernandez,2017,10472,24.28619779,6.657130568,24.09470318,0.225300376,0.67569018,23.86571944,6.730873484,24.20012463,0.220640034,0.675960709,23.96072483,6.224757953,23.93720758,0.254,0.732871598,#REF!,#REF!,#REF!,#REF!,#REF!
Cheslor Cuthbert,2017,10473,60.73657125,11.10920024,58.25662828,0.272134384,0.730990135,58.9349022,10.89475376,57.78604675,0.272710537,0.731103825,57.97516831,10.48792747,56.51065129,0.254,0.757990511,#REF!,#REF!,#REF!,#REF!,#REF!
Derek Dietrich,2017,10542,47.54982557,8.399457999,37.82719017,0.275948343,0.799829908,47.79508326,8.502054349,39.7424442,0.282159821,0.799818666,44.4858731,8.006578525,38.82470133,0.254,0.782901926,#REF!,#REF!,#REF!,#REF!,#REF!
Cesar Hernandez,2017,10556,72.49357193,6.368423007,40.78487271,0.298459032,0.740868952,72.16772556,6.572980231,44.10182956,0.30376323,0.741337136,66.98856347,5.203887359,46.52075567,0.254,0.762455169,#REF!,#REF!,#REF!,#REF!,#REF!
Carlos Perez,2017,10642,22.66473268,4.631968963,29.18869729,0.209155777,0.59178362,23.44731902,4.346470822,25.94364961,0.19829917,0.592476101,25.28648656,4.229101671,24.86602762,0.254,0.65777903,#REF!,#REF!,#REF!,#REF!,#REF!
Giovanny Urshela,2017,10681,28.41563737,4.246178624,25.01199806,0.217268418,0.609030008,26.71224526,4.253036127,25.32641047,0.208543168,0.609610169,25.34870231,4.695602314,24.4373709,0.254,0.676170532,#REF!,#REF!,#REF!,#REF!,#REF!
Mike Olt,2017,10698,22.9103252,17.44179921,31.27487107,0.178028377,0.604075907,21.91432133,16.88224624,30.86794139,0.165811476,0.604006327,23.65369069,11.63549532,31.13198097,0.254,0.703990109,#REF!,#REF!,#REF!,#REF!,#REF!
Arismendy Alcantara,2017,10711,30.6543502,12.24036271,30.45692661,0.21150066,0.621061709,27.49403129,11.86427464,31.60500673,0.201576499,0.621261685,26.95019631,9.963638113,30.18072984,0.254,0.701886741,#REF!,#REF!,#REF!,#REF!,#REF!
Corey Dickerson,2017,10762,55.4254283,19.83644072,64.86037126,0.268100608,0.81096473,52.85913323,19.25243814,65.2088573,0.270668566,0.81028654,51.8926701,19.52436929,62.5871982,0.254,0.785804124,#REF!,#REF!,#REF!,#REF!,#REF!
Tyler Saladino,2017,10807,30.87368074,5.951297532,30.55031498,0.250408723,0.687379564,30.92760375,6.070150983,29.37971179,0.247293352,0.687811512,29.76950457,6.884372052,27.65352583,0.254,0.733420924,#REF!,#REF!,#REF!,#REF!,#REF!
Jurickson Profar,2017,10815,34.05854096,2.595134849,21.66009574,0.237798214,0.659033361,32.8057984,2.923428623,23.15905272,0.234027339,0.659533947,29.43418461,4.429255981,25.20824595,0.254,0.711421863,#REF!,#REF!,#REF!,#REF!,#REF!
Jedd Gyorko,2017,10816,54.26924992,20.7061026,63.11583518,0.24001361,0.750118685,51.39334221,20.25520225,62.58609475,0.239005055,0.749504504,50.28966503,20.72283548,60.70169765,0.254,0.775610083,#REF!,#REF!,#REF!,#REF!,#REF!
Andrelton Simmons,2017,10847,54.62843808,4.8448104,43.89658447,0.26102692,0.67338171,55.56695937,4.855997953,42.75142061,0.259248078,0.674144613,55.8014951,4.00807551,43.98367568,0.254,0.718459781,#REF!,#REF!,#REF!,#REF!,#REF!
Adam Duvall,2017,10950,72.57718214,31.45877926,89.79051799,0.25158626,0.795007993,70.38797349,30.18913377,89.38930192,0.252371132,0.793749362,73.97398876,33.09988465,89.18522745,0.254,0.78546772,#REF!,#REF!,#REF!,#REF!,#REF!
Greg Garcia,2017,10951,30.91802202,-1.903888516,20.59658048,0.275638459,0.761948224,31.94068494,-0.977333809,20.71131518,0.281607565,0.762423283,28.27736475,3.68071402,22.46252263,0.254,0.772590056,#REF!,#REF!,#REF!,#REF!,#REF!
Phil Gosselin,2017,10953,24.15290431,-2.413047064,20.40309345,0.259534053,0.691964375,25.91780175,-1.985908914,19.33000988,0.257887499,0.692599304,30.83291603,2.065639547,20.47481626,0.254,0.728816508,#REF!,#REF!,#REF!,#REF!,#REF!
Evan Gattis,2017,11003,66.39006491,26.49660446,79.78905333,0.254146465,0.801585077,62.94981439,25.76113653,79.13431506,0.256361861,0.80056811,60.70967462,27.21121791,76.0269225,0.254,0.787830493,#REF!,#REF!,#REF!,#REF!,#REF!
Kevin Kiermaier,2017,11038,55.01539769,11.65884692,43.15857291,0.252298328,0.736479981,52.15949077,11.43842716,46.23740327,0.252450242,0.736496547,49.7810397,11.88097013,45.94611962,0.254,0.765162193,#REF!,#REF!,#REF!,#REF!,#REF!
Cameron Rupp,2017,11146,43.46235179,14.66498255,50.25875268,0.251701885,0.727476368,41.61216698,14.40455778,50.14501029,0.250036101,0.72732681,42.16945199,13.70365099,47.37935866,0.254,0.760599832,#REF!,#REF!,#REF!,#REF!,#REF!
Tommy Medica,2017,11147,28.0475491,10.76085119,27.20747229,0.234588019,0.694040876,26.96802056,10.61519985,28.88216102,0.230348999,0.6941516,25.88106911,9.231568274,27.64281725,0.254,0.753727494,#REF!,#REF!,#REF!,#REF!,#REF!
Ramon Flores,2017,11165,22.04804769,-0.500347872,22.83021052,0.207930888,0.555014622,24.10774563,-0.280175859,19.32516926,0.197543966,0.555964403,25.68054067,2.06447161,21.13769126,0.254,0.633953721,#REF!,#REF!,#REF!,#REF!,#REF!
Josh Rutledge,2017,11167,38.51509373,5.094279909,25.41816274,0.268316513,0.72802627,38.64707101,5.045921157,28.16681609,0.268369394,0.728253734,36.93864982,4.970668855,29.44044623,0.254,0.756571957,#REF!,#REF!,#REF!,#REF!,#REF!
Oscar Taveras,2017,11173,21.50005961,0.394542645,19.80156089,0.216210166,0.590045309,21.48394769,0.525078888,19.88074731,0.20716538,0.590922252,22.57184329,2.609007518,20.95422235,0.254,0.667346437,#REF!,#REF!,#REF!,#REF!,#REF!
Kole Calhoun,2017,11200,82.64461563,20.44088488,74.46325474,0.275943642,0.768116772,80.7516222,19.86999969,75.39695925,0.28001274,0.767735151,83.42741752,19.89952811,79.02055493,0.254,0.779659508,#REF!,#REF!,#REF!,#REF!,#REF!
Adam Eaton,2017,11205,92.45261293,15.85975967,61.73884521,0.296353203,0.787884859,89.95564192,15.66754677,65.51608175,0.304107526,0.787769333,85.90351745,13.30510931,66.85716784,0.254,0.782307532,#REF!,#REF!,#REF!,#REF!,#REF!
Matt Szczur,2017,11255,17.94694575,3.507971441,19.03050754,0.245037259,0.711922789,19.80927057,3.679997718,18.34578524,0.242863762,0.712239659,25.12959207,4.692600874,22.01009788,0.254,0.745349421,#REF!,#REF!,#REF!,#REF!,#REF!
Jonathan Schoop,2017,11265,62.99747247,19.54560182,71.57784374,0.264170643,0.747425141,60.3816969,18.96220389,70.44814593,0.263708493,0.747031772,60.50940496,21.45567402,70.74029274,0.254,0.77170324,#REF!,#REF!,#REF!,#REF!,#REF!
Aaron Altherr,2017,11270,20.23181548,4.755639628,16.56610488,0.220252991,0.597031555,19.63351402,5.17005162,16.98289197,0.212628023,0.597665043,24.93657227,6.343952295,21.314496,0.254,0.672008661,#REF!,#REF!,#REF!,#REF!,#REF!
Whit Merrifield,2017,11281,36.60848441,1.317899362,26.0653247,0.277195301,0.714933416,36.0841609,1.425666752,27.20185014,0.277336193,0.715532009,39.13489048,2.432247712,31.3729597,0.254,0.744798354,#REF!,#REF!,#REF!,#REF!,#REF!
Jake Marisnick,2017,11339,29.11912677,6.366901579,28.71827156,0.227574491,0.612691448,29.29935394,6.113536225,27.30138326,0.218564929,0.613251246,31.65371033,6.269825978,28.04395062,0.254,0.680190284,#REF!,#REF!,#REF!,#REF!,#REF!
Yasmani Grandal,2017,11368,56.56057964,22.45917432,60.96778539,0.241632214,0.789209766,54.82180735,22.20357033,61.95324074,0.244837853,0.788445527,51.84641312,21.79897613,60.14354896,0.254,0.787562573,#REF!,#REF!,#REF!,#REF!,#REF!
Brett Eibner,2017,11369,17.94637014,8.981474719,20.69282143,0.195026231,0.618962879,17.23239963,8.669776056,20.5923399,0.184910195,0.619241602,22.04848077,7.060604573,23.27570488,0.254,0.691302416,#REF!,#REF!,#REF!,#REF!,#REF!
Michael Choice,2017,11376,23.38587208,11.62345586,26.97374077,0.181293868,0.570088113,22.70206883,11.23472918,27.99792433,0.168096464,0.570430128,25.22085463,9.055363706,27.89404924,0.254,0.655540479,#REF!,#REF!,#REF!,#REF!,#REF!
Delino DeShields,2017,11379,29.18627201,4.156446873,18.38087264,0.228290335,0.627005823,29.08821733,4.263964952,17.81174655,0.221617202,0.627545067,26.0670512,5.851990183,24.5256798,0.254,0.690050538,#REF!,#REF!,#REF!,#REF!,#REF!
Tyler Holt,2017,11391,18.75973705,-4.630190984,9.283509267,0.237244424,0.623024666,20.53559715,-4.210126777,10.64931285,0.232626194,0.623887525,26.60571438,0.48689717,20.04102383,0.254,0.694294001,#REF!,#REF!,#REF!,#REF!,#REF!
Gary Sanchez,2017,11442,37.40169846,26.9501617,47.98084012,0.293645458,1.032791894,34.38835099,27.21468112,47.3468556,0.308454068,1.031296953,36.25158455,15.44662151,46.96541731,0.254,0.932154942,#REF!,#REF!,#REF!,#REF!,#REF!
Mark Canha,2017,11445,54.33145883,16.76135726,54.60720148,0.253331321,0.741023539,54.09557287,16.26955166,55.79493825,0.253688397,0.740826762,53.39837774,17.48088184,55.88480186,0.254,0.770258638,#REF!,#REF!,#REF!,#REF!,#REF!
Tony Wolters,2017,11470,21.80956672,3.506977169,20.66075386,0.257606,0.721941829,22.92404811,3.664713874,20.70268047,0.256639845,0.722188361,25.34605289,4.37433515,22.42145605,0.254,0.747523855,#REF!,#REF!,#REF!,#REF!,#REF!
Odubel Herrera,2017,11476,82.22934254,12.41491801,60.1534397,0.304190218,0.775275174,80.24810571,12.38608862,61.190397,0.310892352,0.775252249,76.33591984,11.02846471,62.80827806,0.254,0.776394258,#REF!,#REF!,#REF!,#REF!,#REF!
Christian Yelich,2017,11477,80.19707362,21.00329934,71.71017191,0.305717694,0.826359846,80.89769644,20.9994613,72.26685376,0.315905341,0.826002187,83.70340574,20.13083284,74.02222083,0.254,0.793212283,#REF!,#REF!,#REF!,#REF!,#REF!
Michael A. Taylor,2017,11489,31.71817036,10.0374436,33.33474354,0.243932025,0.649782148,30.5464364,10.03083968,32.31874927,0.237446195,0.650075142,29.21471093,9.333614766,30.69901564,0.254,0.706668044,#REF!,#REF!,#REF!,#REF!,#REF!
Manny Machado,2017,11493,95.13641789,27.75255674,101.8419145,0.285761325,0.859409737,90.99268229,26.96887868,99.66516086,0.295056145,0.858090954,92.04476568,30.74596578,95.40253623,0.254,0.809342981,#REF!,#REF!,#REF!,#REF!,#REF!
Bryce Harper,2017,11579,85.06861372,26.91953534,87.45218424,0.285219973,0.897696935,85.52429365,26.51501412,83.18485301,0.298633924,0.896346462,81.62401752,30.53632159,87.11543794,0.254,0.837256937,#REF!,#REF!,#REF!,#REF!,#REF!
Yolmer Sanchez,2017,11602,38.26489745,6.349517937,36.4444858,0.223817448,0.594016495,37.79649803,6.121502191,35.20222205,0.213991057,0.594762932,41.57656035,5.975775362,37.19484395,0.254,0.661826274,#REF!,#REF!,#REF!,#REF!,#REF!
Willson Contreras,2017,11609,38.83535972,13.87067931,37.63294151,0.279247036,0.844938985,36.9377372,14.28348264,39.0408134,0.286099809,0.84454761,33.98517868,11.96010617,37.04278119,0.254,0.795199261,#REF!,#REF!,#REF!,#REF!,#REF!
Brandon Drury,2017,11615,62.69651929,16.03415149,64.51926143,0.278764917,0.786962953,61.21161237,15.81136543,63.31409784,0.282253897,0.786618108,59.55803044,16.67627293,62.86810431,0.254,0.77789099,#REF!,#REF!,#REF!,#REF!,#REF!
Nicholas Castellanos,2017,11737,60.71404789,17.38221089,63.97967932,0.279511692,0.782767577,59.53508981,16.85877455,64.34159398,0.282547782,0.782417429,58.23066444,16.9186574,62.94234426,0.254,0.779188528,#REF!,#REF!,#REF!,#REF!,#REF!
J.T. Realmuto,2017,11739,63.36913072,10.50516088,57.01671639,0.284911619,0.748465068,62.37460563,10.36593182,56.47702409,0.28770282,0.748650545,61.70108247,9.730297876,56.00919573,0.254,0.765881748,#REF!,#REF!,#REF!,#REF!,#REF!
Leonys Martin,2017,11846,53.67623515,9.620226187,47.51419396,0.252704698,0.65241852,52.61328405,9.448495515,45.23227411,0.248100345,0.652805846,51.89188079,9.962766742,45.64628823,0.254,0.712082329,#REF!,#REF!,#REF!,#REF!,#REF!
Joc Pederson,2017,11899,67.19618035,25.0359936,71.56490192,0.257269444,0.821776895,64.90469368,24.66747065,71.48217807,0.262901607,0.820766961,59.5667166,25.63676947,71.21882865,0.254,0.797863141,#REF!,#REF!,#REF!,#REF!,#REF!
Joe Panik,2017,11936,53.3892582,9.004927525,43.60379468,0.255238408,0.737360284,53.72493838,8.867754376,43.37297536,0.256642159,0.737599479,52.12978145,7.750394139,43.76997078,0.254,0.761294833,#REF!,#REF!,#REF!,#REF!,#REF!
Travis Shaw,2017,11982,48.59494106,16.47496683,55.10624089,0.256089714,0.753063078,48.39296087,15.98967209,54.3045338,0.255914551,0.752787997,48.37869335,17.1931845,53.36637893,0.254,0.769342655,#REF!,#REF!,#REF!,#REF!,#REF!
Cody Asche,2017,11997,32.56199195,7.424509185,31.62092977,0.230199339,0.656996453,31.1851335,7.220668571,32.33553376,0.224338387,0.657310729,30.81515031,6.650577773,30.64252621,0.254,0.717154056,#REF!,#REF!,#REF!,#REF!,#REF!
Kennys Vargas,2017,12101,24.56310006,10.17848773,31.17361954,0.265357052,0.771974793,24.57142598,10.30543344,29.26108932,0.266729153,0.771975093,29.65874197,9.36704282,27.46485869,0.254,0.776355563,#REF!,#REF!,#REF!,#REF!,#REF!
Max Kepler,2017,12144,48.34588422,18.16068829,55.68288442,0.238710976,0.732967543,48.12753827,17.71498562,54.08968089,0.23711861,0.73265294,47.94376821,19.31814245,53.35502262,0.254,0.764306825,#REF!,#REF!,#REF!,#REF!,#REF!
Nick Ahmed,2017,12147,32.23721146,4.25879913,29.65059166,0.216485619,0.584990056,31.5789301,4.11725907,28.08717821,0.205740718,0.585669771,31.96569097,4.175724259,27.89153555,0.254,0.642349454,#REF!,#REF!,#REF!,#REF!,#REF!
Eddie Rosario,2017,12155,45.68309548,10.60080621,40.15337197,0.268452898,0.725547668,43.39205916,10.33109864,40.67990784,0.266804957,0.725615112,43.3229709,11.25174649,41.03423776,0.254,0.754803966,#REF!,#REF!,#REF!,#REF!,#REF!
Xander Bogaerts,2017,12161,85.29086159,17.64847711,72.35100493,0.301081851,0.7799153,85.73122435,17.25953674,71.83074971,0.307873779,0.779733961,88.84147281,15.13894856,72.2936731,0.254,0.779219889,#REF!,#REF!,#REF!,#REF!,#REF!
Miguel Sano,2017,12164,58.58691487,23.4665246,64.00475586,0.280356507,0.821179299,55.53028769,23.1425195,64.74262342,0.285645931,0.820275893,52.68146326,22.93612993,63.32843011,0.254,0.794201688,#REF!,#REF!,#REF!,#REF!,#REF!
Maikel Franco,2017,12179,62.04970399,20.1299681,71.65903301,0.259979278,0.765087223,61.18151153,19.61602918,69.69093358,0.261266428,0.764641607,61.0322607,21.5991742,70.22166368,0.254,0.775595864,#REF!,#REF!,#REF!,#REF!,#REF!
Scott Schebler,2017,12225,31.26233936,10.05340532,30.66886928,0.258183983,0.761948769,31.16335805,10.23224945,31.40859451,0.259453362,0.761930456,30.34260303,10.13232506,30.1758038,0.254,0.769831088,#REF!,#REF!,#REF!,#REF!,#REF!
Rougned Odor,2017,12282,71.46809423,23.09424763,76.34157982,0.262615283,0.783021564,67.76219332,22.24574475,77.67933613,0.263995851,0.782227282,68.50266891,25.225078,80.92477159,0.254,0.781566846,#REF!,#REF!,#REF!,#REF!,#REF!
Cory Spangenberg,2017,12294,39.61311708,3.836817082,31.17844665,0.270857122,0.731943945,39.95514853,4.050447674,29.87859454,0.272390713,0.732370618,38.02585835,5.121214571,29.9324818,0.254,0.760193458,#REF!,#REF!,#REF!,#REF!,#REF!
Jace Peterson,2017,12325,51.82720384,6.988807648,40.36978815,0.254785429,0.69589416,51.99059046,7.168692873,39.97754277,0.254458539,0.696321377,49.66040933,7.515104547,40.05317227,0.254,0.737343103,#REF!,#REF!,#REF!,#REF!,#REF!
Tommy La Stella,2017,12371,35.00755324,-0.174927687,28.01766431,0.236974668,0.645025395,36.11004809,0.057006283,28.0806029,0.233741653,0.645898481,35.36336079,2.004997809,28.98127813,0.254,0.709360514,#REF!,#REF!,#REF!,#REF!,#REF!
Ryan Rua,2017,12409,30.81258063,6.795515043,26.77653154,0.265605075,0.730963402,30.54102648,7.27468644,25.72177645,0.265969734,0.731096452,27.61477969,7.932547266,27.58177828,0.254,0.755516529,#REF!,#REF!,#REF!,#REF!,#REF!
